Path,Transcript,goldStandard
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_MK2ZbYFUxbcs66dzxj0n_1742611715.wav",Sally was excited It was ʌm the day of the big softball game She put on her soft ʌm red cap and joined her team on the field In the middle of the game Sally's Sally's friend Molly hit the ball high Run Molly run ɛvɹiʌn shouted Molly dashed around the bases her cheeks ʌm rose ʌm rosy with deth.del.ded death:ly delight delightly and The ball flew over the fence and the crowd cheered laʊli At the end of the game Sally's team won They all jumped with joy hugging each other tightly Sally felt proud and happy It was the best softball game she had ever pleɪt,"Sally was excited. It was the day of the big softball game. She put on her soft, red cap and joined her team on the field. In the middle of the game, Sally's friend Molly hit the ball high. ""Run, Molly, run!"" everyone shouted. Molly dashed around the bases, her cheeks rosy with delight. The ball flew over the fence, and the crowd cheered loudly. At the end of the game, Sally's team won. They all jumped with joy, hugging each other tightly. Sally felt proud and happy. It was the best softball game she had ever played."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370.wav",Once upon a time a cat name Max lived in a cozy house Max had a fluffy teɪ and love to nap on the mat One day Max mɪn a new cat name Jack Jack lo load a re wore a red hat and liked u chat Together ðeɪ: sat on the mat and share snacks Max brought a small snack of fish w a small sack of fish and Jack had a pack of kɹækəz They munched apply: purring happily purring with delight As the sun set Max and Jack became bɛs p|ælz They promise to meet again the next day to play on the mæ And so ðɛ|ɚ fwɛndʃɪp ɡwu,"Once upon a time, a cat named Max lived in a cozy house. Max had a fluffy tail and loved to nap on the mat. One day, Max met a new cat named Jack. Jack wore a red hat and liked to chat. Together, they sat on the mat and shared snacks. Max brought a small sack of fish, and Jack had a pack of crackers. They munched happily, purring with delight. As the sun set, Max and Jack became best pals. They promised to meet again the next day to play on the mat. And so, their friendship grew."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843.wav",Lila the mɝmeɪ loves visiting the dolphin store It was filled with shiny  tɹɪŋkləts What're trinklets keep going and treasures from the sea One day æ she swam close a friend dolphin named Dave sway waved his fin He helped Lila pick out a lovely shell Together they laughed and played æ the sun set Lila said Goodbye Dave I'll come back soon Swim away she felt happy to have such a fin|taskikal fɹɛnt,"Lila, the mermaid, loved visiting the dolphin store. It was filled with shiny trinkets and treasures from the sea. One day, as she swam close, a friendly dolphin named Dave waved his fin. He helped Lila pick out a lovely shell. Together, they laughed and played. As the sun set, Lila said, ""Goodbye, Dave! I'll come back soon."" Swimming away, she felt happy to have such a fin-tastic friend."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Sn3Nw7A3OmOkiMXEFjEyRusLuuo2_sid_OSrqQaYImDBlvo8DWKij_1741823054.wav",Aunt Sue and Shea took pæ:tʃ mhm mhm the dog to a fun catch kɑnt At the park Patch say: you keep (slightly unintelligible) going a bi: sees a big p|ætʃ of grass With a quick fɛt he  snætʃɪtə mhm the ball Shea l:uv|f|d loved and grabbed Patch a scratch on his back Aunt saʊ  what wasit (I) cannot tell you  cheered ɡɹæt catched pæt They emd ended the day with a treat a yummy batch of c|oo:|k cookies Shea smelled a patʃ you: də best fetcher,"Aunt Sue and Shea took Patch, the dog, to a fun catch contest. At the park, Patch saw a big patch of green. With a quick fetch, he snatched the ball. Shea laughed and gave Patch a scratch on his back. Aunt Sue cheered, ""Great catch, Patch!"" They ended the day with a treat, a yummy batch of cookies. Shea smiled, ""Patch, you're the best fetcher!"""
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_wxade2TANAqG5I0nEqLn_1742588986.wav",Roy was a joyful boy who lived in a small town One day he found a toy boat by the lake Overjoyed he decided to join the other kids in a boat ɹe|ɪs on the pond As the toy boat sailed it brought Roy immense joy In the ɛn Roy's boat won the weh race and his joy went beyond measure He tʃɛɹɪst hit th:e this vikya|tory and the joy it bɹɔ|t him forever,"Roy was a joyful boy who lived in a small town. One day, he found a toy boat by the lake. Overjoyed, he decided to join the other kids in a boat race on the pond. As the toy boat sailed, it brought Roy immense joy. In the end, Roy's boat won the race, and his joy went beyond measure. He cherished this victory and the joy it brought him, forever."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_k23UwEyVvFJZPFemhezx_1743457124.wav",hæl: has a hat hiə hopes on the ice hæl: hits the puck he His hockey tiəm is happy He has f:ʌn as he skates fast hɛl is a is the hero of the team mæ|tʃ,Hal has a hat. He hops on the ice. Hal hits the puck. His hockey team is happy. He has fun as he skates fast. Hal is the hero of the match.
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_rBoEZIAOq8OfRMrXzXC8_1743076731.wav",Jake has a cute dog name Stephanie stevy      why   Every day Jake and stɛv  like to ɹeɪsə Stephanie is fæs chasing æ fetching stick  with easily When the game is done Jake gives Stephanie a tɹi Stephanie sits and ɹægs his tail fih.feeling with proud ɛŋ gl| glee Every time Jake smaɪlɪʃ he feels happy to have his brave dog by his side At the end of the day Jake and Stephanie head Okay I can't read in my head Why  until the tree kəntɛn carefree,"Jake has a cute dog named Steve. Steve loves to play in the wide green yard. Every day, Jake and Steve like to race. Steve is fast, chasing and fetching sticks with ease. When the game is done, Jake gives Steve a treat. Steve sits and wags his tail, filled with pride and glee. Every time Jake smiles, he feels happy to have his brave dog by his side. At the end of the day, Jake and Steve rest under the tree, content and carefree."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fmzUe4LBPLbr2KpTaDvx_1743456471.wav",Ed the deer sees ðə: ɹɛð pen He gets the pen Ed t|e|p|s teps steps The pen fell Ed i|l|s feels bad But then the pen pops up Ed is happy The ɛn,"Ed the deer sees the red pen. He gets the pen. Ed steps. The pen fell. Ed feels bad. But then, the pen pops up. Ed is happy! The end."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_M3RVTGHWrAMCChSiCDrpejluqjQ2_sid_sfqObzhvO3itXnX1XMIO_1743016882.wav",Once upon a time in a small town there was a tʃaɪl name Sam who love McDonald's One day Sam discovered a discount kʌmlə while cleaning his room Excited he decided to use it and invited his friends Dan to join him At McDonald's Sam and Dan discussed the menu for a long time They both decided to order a delicious burger and crispy fry And As they waited they talked about their school in the fun they had during recess Smooth their order was ɹ:.ɹɛdi and they real:fye every bite enjoying the delight taste After their meal they laughed and played in the playground beside the restaurant hə day was filled with joy and læfɚ As the sun began to set it was time to go home They wave goodbye to the friendly staff promising to return s.|sun th:.the theh Their day at McDonald was ʌnfəɹməgəl for of discover and dɪlaɪ,"Once upon a time, in a small town, there was a child named Sam who loved McDonald's. One day, Sam discovered a discount coupon while cleaning his room. Excited, he decided to use it and invited his friend Dan to join him. At McDonald's, Sam and Dan discussed the menu for a long time. They both decided to order a delicious burger and crispy fries. As they waited, they talked about their school and the fun they had during recess. Soon, their order was ready, and they relished every bite, enjoying the delightful taste. After their meal, they laughed and played in the playground beside the restaurant. The day was filled with joy and laughter. As the sun began to set, it was time to head home. They waved goodbye to the friendly staff, promising to return soon. Their day at McDonald's was unforgettable, full of discovery and delight."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_wHC0iV2kngJNvbooPdeU_1742782139.wav",wʌnt eɪpɑn a time in a far cave living a dinosaur princess name Jade dʒeɪ love to ride her bike up the lɒ:ŋ mill to her home She laɪk|t to ju her time wisely ku and w.wʊd offer ɹi t.chess by the tea stee s:i Once deh One day made wih wild on the ride dʒeɪ met ma a mouse named Spike who lost ðəhɪz may Jade made Spike feel safe and gay and gave him some cake They rode back together and now best friends Ever ride was an ex:pier (experience) ənvɛntʃɚ from them from them They have fun side by side close friends forever Jade and Spike live happily ever after,"Once upon a time, in a far cave, lived a dragon princess named Jade. Jade loved to ride her bike up the long mile to her home. She liked to use her time wisely and would often read tales by the sea. One day, while on a ride, Jade met a mouse named Spike who lost his way. Jade made Spike feel safe and gave him some cake. They rode back together, now best friends. Every ride was an adventure for them. They had fun side by side, close friends forever. Jade and Spike lived happily ever after."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_0ozJFJTWJov6qw3mQ9j5_1743377835.wav",The big ɹɛ:d truck did spin ɛ:ənd zip It hit a big hill The kids in the smaɪl:z glad to win The big ring /l|i|f|t|tid/ lifnid lifted It did flips Did you see it said Tim ih I did sɛ:d his pal,"The big red truck did spin and zip. It hit a big hill. The kids in the smiles, glad to win. The big rig lifted. It did flips. ""Did you see it?"" said Tim. ""I did!"" said his pal."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Gt0cspsUtRSvEXXHZKUWlVAfyVq2_sid_CD1a9Qg1P29qYpv9NciL_1742606790.wav",In a læn where dɹæɡɪnʃ shopped for treat a store filled with wonders awaited Dragons wandered searching for shiny scale scwale scales to polish Some dragons were holding bæskɪtɬ collecting gold rings that shimmered under store lights Little flames danced as young dragon skipped along skipped along the aisles giggling sh The shelves were packed wɪs sparkling gems and delicious snacks dɹæɡɪz enjoyed browsing and good soon weɪt and soon they  wɚl lining up excitedly to carry their treasure home As the day ended happy dɹæɡɪnɬ flew out their wings flapping hearts f.fʊl of delight The store gla glowed in the evening mark.k another magical day,"In a land where dragons shopped for treats, a store filled with wonders awaited. Dragons wandered, searching for shiny scales to polish. Some dragons were holding baskets, collecting golden rings that shimmered under the store lights. Little flames danced as young dragons skipped along the aisles, giggling. The shelves were packed with sparkling gems and delicious snacks. Dragons enjoyed browsing, and soon, they were lining up, excited to carry their treasures home. As the day ended, happy dragons flew out, their wings flapping, hearts full of delight. The store glowed in the evening, marking another magical day."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714.wav",In a In the land of maps and globes lived test Tess Tess loved twiz lakes and hills her best treasures She often dreamt of travel and travel thinking of places with names that bring smiles cities and villages and bridges and place and palaces Each day Tess faʊn new places in her mab book like i.island wit beaches or high towers where wind sings One day Tess decided to explore wɪt her map anduh and compass she went to she went to find new wonders She walk tɹu twiz and reached a hill wɪt many rocks and pwɛbəlz Near the top Tess spotted a new surprise hidden nest wit twi ɛks a sign of lie saw so small yet vast Tess was Tess vas tə.θɹɪld She knew she'd always how more joys to discover it in land full of m:ap maps and dreams dæt night Tess slept wɪt a heart ʌ heart full ʌvz places ʃud love to see once more,"In the land of maps and globes, lived Tess. Tess loved trees, lakes, and hills ¨C her best treasures. She often dreamt of travel, thinking of places with names that bring smiles: cities and villages with bridges and palaces. Each day, Tess found new places in her map book, like islands with beaches or a high tower where the wind sings. One sunny day, Tess decided to explore. With her maps and compass, she went to find new wonders. She walked through the trees and reached a hill with many rocks and pebbles. Near the top, Tess spotted a new surprise: a hidden nest with three eggs, a sign of life so small yet vast. Tess was thrilled. She knew she'd always have more joys to discover in lands full of maps and dreams. That night, Tess slept with a heart full of places she'd love to see once more."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_mQnLtb1R9vlOkUe24Ezq_1742612005.wav",Once in a sunny grove a lil ɑlv tree named Ollie ʌm grew His leaves loved ʌm to dance in the warm breeze One day Ollie heard a d a dove sɪŋɪn above I wish I kə fly Ollie s ʌm sighed The wise old owl nearby overhead him Olive trees don't fly the owl hu|tɪd k ʌm kaɪn|dli but you provide shade and olives for all Ollie s: ʌm smiled reeling realizing his ɡɪf As the sun set the dove kəhutəd a soft lullaby and Ollie felt proud He might not fly but in his own way he was special,"Once in a sunny grove, a little olive tree named Ollie grew. His leaves loved to dance in the warm breeze. One day, Ollie heard a dove singing above. ""I wish I could fly,"" Ollie sighed. The wise old owl nearby overheard him. ""Olive trees don't fly,"" the owl hooted kindly, ""but you provide shade and olives for all."" Ollie smiled, realizing his gift. As the sun set, the dove cooed a soft lullaby, and Ollie felt proud. He might not fly, but in his own way, he was special."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_4w6SC0KmlKV4YmJTalgWiZalQHi2_sid_316TtP9ktIPYclmSqdKR_1742509400.wav",The cheetah was the fɑsɪst animal in the savannah It had sharp claws and a beautiful spɑtid coat One day the cheetah was wʌniŋ through the tall grass when z it spotted a rabbit It quickly praʊnst and caught the rabbit in its jaws and the cheetah enjoyed its meal it hɚ:d it heard a rustling ɹʌslɪŋ in the bushes It kɑ|keɪ cautiously kɑʃəli əpoʊtʃt and saw a pack of hyenas trying toʊ: tɹaɪɪŋ toʊ steal its meal The cheetah knew ɪ|t needed to attack fast and use to act fas and use it its intelligence I look at this one boo a a gi giliance agility agility to outsmart a hee:nas It sprinted əweɪ: leaving the hyenas with the dust The cheetah's pid and kʌ:nɪ:ŋ an saved its meal and kʌn had had save its mi:l and protected self The other animals in the savannah were amazed by the cheetah's quick thinking and ətɜlodʒɪtis agility ədʒɪlətis They knew they could always count on the cheetah to difɛn them from danger and that day ɑn From that day on the cheetah became known as the protector of the savannah Its swift mo mo:vement and sharp sɛn|sɪz kept everyone safe The other animals look up to the cheetah as æbɪɹəh a:m|m:r.rd ædmɪrɚd a|b admired admire its speed grace and courages courage kɝidʒ The e The end,"The cheetah was the fastest animal in the savannah. It had sharp claws and a beautiful spotted coat. One day, the cheetah was running through the tall grass when it spotted a rabbit. It quickly pounced and caught the rabbit in its jaws. As the cheetah enjoyed its meal, it heard a rustling in the bushes. It cautiously approached and saw a pack of hyenas trying to steal its meal. The cheetah knew it needed to act fast and used its agility to outsmart the hyenas. It sprinted away, leaving the hyenas in the dust. The cheetah's speed and cunning had saved its meal and protected itself. The other animals in the savannah were amazed by the cheetah's quick thinking and agility. They knew they could always count on the cheetah to defend them from danger. From that day on, the cheetah became known as the protector of the savannah. Its swift movements and sharp senses kept everyone safe. The other animals looked up to the cheetah and admired its speed, grace, and courage. The end."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_7SPTn4kcDnVulcWfBGRR_1743880682.wav",In a lush green meadow lived a brave mouse named Dale He loved to explore fields and valleys One bright day he trotted beyond the hill and spotted a Nearby gentle deer named Dawn tr:ɒtɪd over Dale Dale waved hoping for a friend Hi Dawn hoʊ.hutɪd Dale Want to leap and play Dawn agreed her eyes twɪŋklɪŋk They bounced and læf|t chasing their shadows sʌdntli they heard a rustle It was a sly owl perched onto a branch tʃ.kən I join he hooted kaɪnli Together they dance ʌntɜl sunset then waved goodbye promising to mi again Their new bond brightened the meadow,"In a lush, green meadow lived a brave mouse named Dale. He loved to explore fields and valleys. One bright day, he trotted beyond the hill and spotted a pond. Nearby, a gentle deer named Dawn trotted over. Dale waved, hoping for a friend. ""Hi, Dawn!"" hooted Dale,""Want to leap and play?"" Dawn agreed, her eyes twinkling. They bounced and laughed, chasing their shadows. Suddenly, they heard a rustle. It was a sly owl perched on a branch. ""Can I join?"" he hooted kindly. Together, they danced until sunset, then waved goodbye, promising to meet again. Their new bond brightened the meadow."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_HMsBuxpOsV8YfgXpPc0G_1742773567.wav",A cat sat on a mat The cat saw a rat The rat ran fast The cat didit did nap A bat flew pas The bat saw a flæt hat The hat ʌm was tan ðɜn ʌm sun sɛ All was still The cat rat and bat were glad,"A cat sat on a mat. The cat saw a rat. The rat ran fast. The cat did nap. A bat flew past. The bat saw a fat hat. The hat was tan. The sun set. All was still. The cat, rat, and bat were glad."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_22lbfrTq0OP1g1mwv7RZwXUl6eW2_sid_GN8Xnyex9q38jg9aH8fB_1741390669.wav",Jack loved baseball He played every day after school One bright day Jack grabbed his bat and ran to the field His friend neɪ.neɪt was watching with a ball and a huge grin They took turns batting each hit enjoying with a sa|fee crack Jack's turn came again ɜd he hit the ball high into the sky It sailed past the trees landing right on the base It was a home run Jack's and Nate cheered and clap thrilled at the day's game As the sun set they packed up  to play again tomorrow,"Jake loved baseball. He played every day after school. One bright day, Jake grabbed his bat and ran to the field. His friend, Nate, was waiting with a ball and a huge grin. They took turns batting, each hit echoing with a satisfying ""crack!"" Jake's turn came again, and he hit the ball high into the sky. It sailed past the tree, landing right on the base. It was a home run! Jake and Nate cheered and clapped, thrilled at the day's game. As the sun set, they packed up, eager to play again tomorrow."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_vrDD6j0aEnQfytObzHmMJYKTeFf2_sid_4vWA3DF2NUWsIyZHlX8u_1743005920.wav",ɡɪd was a young l|æd lad who dr|ee dream of being the president One sunny day he h.hi put on his bɛs red cap and m|est m|et met his fɹɛn Gus They st.st|ɑɾt stowed stoʊd on a big log in the yard and give speech pi. speeches each tacking tacking t|ɝ|nz tɝ|n|z turns Gus and Gil had a  fun  where each m.m meting got to play president for a day Today it was gɪl|s Gil's tɜ|ɹn His job was to play a fun run and make stories everyone enjoyed the day With a jump and a ɡɹ|ɪn ɡɹ|ɪn grin Gil did it did hɪ best as president and the kib had a bast,"Gil was a young lad who dreamt of being the president. One sunny day, he put on his best red cap and met his friend Gus. They stood on a big log in the yard and gave speeches, each taking turns. Gus and Gil had a fun club where each member got to play president for a day. Today, it was Gil's turn. His job was to plan a fun run and make sure everyone enjoyed the day. With a jump and a grin, Gil did his best as president, and the club had a blast."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_BYCoT5b02IreYi4dCGrh_1743544924.wav",The bell rang the kids ran to the yard Jake and Mia played with a ball trying to toss it far Look at it soar Mia said Sam dʒ.dʒɔɪnd in æ|n:d they all ran fast feeling the wind and they sat into sat they sat t.tu rest under the  tree Let's do this more often Sam said with a smile the bell rang again s.sɪgnəliŋ the end Time to go: Jake sighed signed but they were happy their hearts full of joy The day was bright like their smiles as they walked back they promised to make every recess as fun as tudaɪ̰,"The bell rang, and kids ran to the yard. Jake and Mia played with a ball, trying to toss it far. ""Look at it soar!"" Mia said. Sam joined in and they all ran fast, feeling the wind. Then, they sat to rest under a big tree. ""Let's do this more often,"" Sam said with a smile. The bell rang again, signaling the end. ""Time to go,"" Jake sighed, but they were happy, their hearts full of joy. The day was bright, like their smiles. As they walked back, they promised to make every recess as fun as today."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_M3RVTGHWrAMCChSiCDrpejluqjQ2_sid_J3DTSl0s0xBwSzdlZEZW_1742137192.wav","""oh"" Matt Tim and Ann found a snack What is the snack æs Matt Tim wanted tə check He pulled out a map Look at map Tim said and Tim wanted to check He pulled out a map Look at the map Tim said Ann jumped and clapped her hands Next Matt pulled out a cap A yellow cap he laughed Ann a.ah duh Ann dug in and got a fan It's red she grinned They sat a circle and looked at the map The map will help us said Tim Where will we go first Ann asked Matt pointed pointed to the spot Here's the big red oak he said The the pa the æni set off an and set off The sun was hot and cap kept Matt cool wæn kept Ann chilled To help the map t|ai  Tim held the map tight They stopped a pond a pond a pond was cool They jiggle jiggled as they fall frogs hoped back the end of the Dale were glad What wʌ fun fun day s.sɛd Ann They walked back with s.smaɪlz ready to go tell tales of ðə.ðɛɚ grand adventure","Matt, Tim, and Ann found a sack. ""What is in the sack?"" asks Matt. Tim wanted to check. He pulled out a map. ""Look, a map!"" Tim said. Tim wanted to check. He pulled out a map. ""Look, a map!"" Tim said. Ann jumped and clapped her hands. Next, Matt pulled out a cap. ""A yellow cap!"" he laughed. Ann dug in and got a fan. ""It is red,"" she grinned. They sat in a circle and looked at the map. ""The map will help us,"" said Tim. ""Where will we go first?"" Ann asked. Matt pointed to a spot. ""Here, next to the big red oak,"" he said. Then, they packed the sack and set off. The sun was hot. The cap kept Matt cool. The fan kept Ann chilled. Tim held the map tight. They stopped at a pond. The pond was cool. They giggled as the frogs hopped. By the end of the day, they were glad. ""What a fun day,"" said Ann. They walked back with smiles, ready to tell tales of their grand adventure."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_l10DBTU0vaSPzKuDElOBDPPpe2H3_sid_0P0AdunCY6C2VJLuhOSH_1742248690.wav",Lilly who loved gymnastics She practiced flips and tricks every day One sunny æftɚnun.n.n she went to the tʃɪm with her bɛs friend  They stretched on the thick mats ready for fun Lilly tried a backflip and landed with a big fun thud Oops she giggled brush off the dust Rick clapped cheered her on nɛks ɹ.ɹɪk swung on the rings spinning like a spinning like a top He felt dizzy but happy After practice they sat with their coach Miss Kim She smiled and said Great job kids Lilly and ɹ.ɹɪk ɡɹ:ɪnd knowing they had done their bɛs Gymnastics was thrilling,"Lilly loved gymnastics. She practiced flips and tricks every day. One sunny afternoon, she went to the gym with her best friend, Rick. They stretched on the thick mats, ready for fun. Lilly tried a backflip and landed with a big thud. ""Oops!"" she giggled, brushing off the dust. Rick clapped, cheering her on. Next, Rick swung on the rings, spinning like a top. He felt dizzy but happy. After practice, they sat with their coach, Miss Kim. She smiled and said, ""Great job, kids!"" Lilly and Rick grinned, knowing they had done their best. Gymnastics was thrilling!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_tauN5MkJSXHrjKIHsYkM_1743377469.wav",pæ:m the poʊlə bear had ə.e:ɪ tæ:n b|l|a|ck bla:t bla:t blanky: She sat by a kuwl pond and had a nap Pat the penguin penwuh came and c|l|a|p|d clapped his hands Can I nap too he asked Pam said Yes They sat and had fun at the pond ɡlæ:d for the s.s.ʌn and a nap,"Pam the polar bear had a tan blanket. She sat by a cool pond and had a nap. Pat the penguin came and clapped his hands. ""Can I nap too?"" he asked. Pam said, ""Yes!"" They sat and had fun at the pond, glad for the sun and a nap."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_0FdMSMtn95PJ9tLFeW3F4sFLPMh1_sid_T5VCoUAXaeXMTbSB2cPN_1743043588.wav",In the jungle there lived a gup of playful tigers Each tiger wore stripes their coats shining bright They loved to run through the trees and splash in the streams One day they found some boxes filled with toys The tigers looked turns jumping and pleɪɪŋg.ɪŋg with the toys As the sun set they returned to their cozy den tails wagging with joy The jungle echoed wɪθə their happy laughs as they rested dreaming of more fun tomorrow The nɛks morning the dʒʌŋɡəls buzzed with excitement The tigers wer: The tigers were getting ready for another day of adventure with their friends,"In the jungle, there lived a group of playful tigers. Each tiger wore stripes, their coats shining bright. They loved to run through the trees and splash in the streams. One day, they found some boxes filled with toys. The tigers took turns jumping and playing with the toys. As the sun set, they returned to their cozy den, tails wagging with joy. The jungle echoed with their happy laughs as they rested, dreaming of more fun tomorrow. The next morning, the jungle buzzed with excitement. The tigers were ready for another day of adventures with their friends!"
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_gbbMMkjwQ3IIargLKNV0_1741732628.wav",In a distant land an ælkɔɹn named Fern soared over the forest Her wings shimmered under the sun casting a rainbow arf arc As she days r.raised she found a hidden arch in the trees leading t a secret garden In this se|nse spot Fern m|ɛ|t a herd of unicorns Together they danced and twinkled and twirled celebrating their world When dusk əɹaɪd Fern promised t return Her heart full she flew home imɪŋ of the next ɪgvɛntʃɚ,"In a distant land, an alicorn named Fern soared over the forest. Her wings shimmered under the sun, casting a rainbow arc. As she glided, she found a hidden arch in the trees, leading to a secret garden. In this serene spot, Fern met a herd of unicorns. Together, they danced and twirled, celebrating their world. When dusk arrived, Fern promised to return. Her heart full, she flew home, dreaming of the next adventure."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_VhyvjW8RtTDOfLNA6ZuZ_1743435016.wav",In a joyful town lived a boy named Roy Roy loved to play with his toy train One Sunday Roy joined his fɹɛn Doyle for an afternoon of fun They decided to build a tiny fort from foil and blocks they they toiled with juh with joy an(d) Roy found a shiny coin near the soil Excited he showed tu she he showed it to d.dɔɪl and then and they imagined it was a pirate treasure As the sun began to set bo the boys' day of joy ended Roy and Doyle pɑmɪst to return and explore more adventures kipɪn the spirits bright with joy,"In a joyful town lived a boy named Roy. Roy loved to play with his toy train. One sunny day, Roy joined his friend Doyle for an afternoon of fun. They decided to build a tiny fort from foil and blocks. As they toiled with joy, Roy found a shiny coin near the soil. Excited, he showed it to Doyle, and they imagined it was pirate treasure. As the sun began to set, the boys' day of joy ended. Roy and Doyle promised to return and explore more adventures, keeping their spirits bright with joy."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_QXLPyE3O9OLjhb4NwTVz_1741215060.wav",The morning sun ʃ:oʊn warmly on Clara's first day of school Clara wore wore her bɹæn new uniform and held her mom's hand as they walked toward the school h.ha Her heart thumped Her with both fear and excitement In the classroom Clara found her seat filɪn more ease as her teacher smiled During recess she enjoyred new friends on the playground they laughed ran and explored together But the end of the day Clara was proud of the new friends she had made Her bɝiz faded as she looked forward to returning the next day exp to explore more,"The morning sun shone warmly on Clara's first day of school. Clara wore her brand new uniform and held her mom's hand as they walked toward the school door. Her heart thumped with both fear and excitement. In the classroom, Clara found her seat, feeling more at ease as her teacher smiled. During recess, she joined new friends on the playground; they laughed, ran, and explored together. By the end of the day, Clara was proud of the new friends she had made. Her worries faded, and she looked forward to returning the next day to explore more."
