Path,Transcript,goldStandard
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_21Dw9jLeIqWjrAuRHI1RG1qPz853_sid_rdNZEManoTX8f0NWlSl6_1743199806.wav",dʒeɪ|k loves Jake loved trains One sunny day he decided to vɪdzɪt the s train station As he watched the trains come and go he felt joyful and eager to explore Each train seemed full of endless destinations Jake was f|ɪɹləs as he ɪmædʒ|ɪnd riding to a place far away But sun: the bright s|kaɪ turned gray and a dʒ|ɛntl rain began to fall The platform bɪkeɪŋ qu.|qui|te Quiet or quite quiet leaving Jake list|l l:istlis and a bit sad dʒʌs then old conductor approach approached him  Don't feel hoʊp:|ləs hoʊp|ləs  l:æd conduclor said kəndʌk the conductor said kaɪnd|li every rainy days every rainy deɪ:z days can be wonderful w|ɪθ ination ɪnspaɪɹdə kəndək|təɹɹ.z words Jake imagined a train ə tɹeɪn: to a magical lan Suddenly the rain felt playful and bright Jake knew that əvɛn|tʃəɹ that əvɛn|tʃəɹ could always be found rain or shine,"Jake loved trains. One sunny day, he decided to visit the train station. As he watched the trains come and go, he felt joyful and eager to explore. Each train seemed full of endless destinations. Jake was fearless as he imagined riding to a place far away. But soon, the bright sky turned gray, and a gentle rain began to fall. The platform became quiet, leaving Jake listless and a bit sad. Just then, an old conductor approached him. ""Don't feel hopeless, young lad,"" the conductor said kindly. ""Even rainy days can be wonderful with imagination."" Inspired by the conductor's words, Jake imagined a train to a magical land. Suddenly, the rain felt playful and bright. Jake knew that adventure could always be found, rain or shine."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_6mHu3G8rDk5ZmJUujE66_1743174942.wav",meɪfl̩ is a pup She loves Priscilla a lot In her yard they play with a big red ball Maple can run fast he could get the ball She  ɡlæ:d when she wins Priscilla la.a|lau lats a  and herace  hʌts her ʌm At the moon then sit and rest Maple znap in the sun Priscilla reads her book As the s:ʌn sets Maple and Priscilla head back home Maple feels happy to be with her best friend,"Maple is a little pup. She loves Priscilla a lot. In the yard, they play with a big red ball. Maple can run fast to get the ball. She is glad when she wins! Priscilla laughs and hugs her. At noon, they sit and rest. Maple naps in the sun. Priscilla reads her book. As the sun sets, Maple and Priscilla head back home. Maple feels happy with her best friend."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_eyem3EvRZrZsMzdS2HOEHLIsGTs1_sid_Gi6CTd0h6i7rPtveJk1O_1742516188.wav",Max and his friends love sports They play on a big lush field Max kicks a the ball with a strong thud it wɪs| it  past the ðə tree and Zack catches it with a loud snap The kids laugh and lid jump high read to smack the ball takes I mean They take turns and each give their best The sun sinks painting the sky with hurling of pink It's time to head home tired yet happy Max waved goodbye and trotted back planting planning the next exciting game with glee Sports bring fun and friends together,"Max and his friends love sports. They play on a big, lush field. Max kicks the ball with a strong thud. It whizzes past the trees, and Zack catches it with a loud slap. The kids laugh, and Leah jumps high, ready to smack the ball. They take turns, each giving their best. The sun sinks, painting the sky with hues of pink. It's time to head home, tired yet happy. Max waves goodbye and trots back, planning the next exciting game with glee. Sports bring fun and friends together."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_xpDFrYKvqQMpjww5p2qH_1741461927.wav",Bold Billy bought a fast race car to s test his s|kɪlz The why wɪd winds holds as he s|pinned down the old truck With a kind m:aɪnd he found the wɪ:l to hold on teɪt Billy crossed the cold finish line as the vic|tips host of the most thrilling race In the end he told his friends all about the exc excellent ride and the gold medal he won,"Bold Billy built a fast race car to test his skills. The wild winds howled as he sped down the old track. With a kind mind, he found the will to hold on tight. Billy crossed the cold finish line as the victor, host of the most thrilling race. In the end, he told his friends all about the exciting ride and the gold medal he won."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Sn3Nw7A3OmOkiMXEFjEyRusLuuo2_sid_46QiUAG6knWxFU9G9zSe_1741823579.wav",Ben the cat and Ted the dog sat on a mat Ben had a ham sandwich l:ɛt me help said Ted Ben let Ted have a bit and said You are the best pal They both wagged and wagged ful and glad,"Ben the cat and Ted the dog sat on a mat. Ben had a ham sandwich. ""Let me help!"" said Ted. Ben let Ted have a bit and said, ""You are the best pal!"" They both wagged and wagged, full and glad."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_EfKQNmht2ebtDnNadrezErlhcDF3_sid_i0N0h2MnD3ZE7yMVZqn3_1742248902.wav",A girl named Jen sat at her desk Jen had a big grin Her new teacher ms Lane walked in Ms. Lane wore a pink dress and had a soft voice Glad to meet you Jen she said with a nod Jen felt a big wave of joy They sat and chatted about pets and spɔ:ɹts Jen ha| had a cat and Ms. Jane had a fish At the end of class Jen said I can't wait to come back Ms. Lane smiled and waved goodbye feeling just as glad,"A girl named Jen sat at her desk. Jen had a big grin. Her new teacher, Ms. Lane, walked in. Ms. Lane wore a pink dress and had a soft voice. ""Glad to meet you, Jen,"" she said with a nod. Jen felt a big wave of joy. They sat and chatted about pets and sports. Jen had a cat, and Ms. Lane had a fish. At the end of class, Jen said, ""I can't wait to come back!"" Ms. Lane smiled and waved goodbye, feeling just as glad."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_ApMaerbz8NiSC9rZvfoy_1742944769.wav",In a small bright garden a clear cat neɪ:md Charlie futtered? buttered? a hard task he wanted to climb the tall rock wæl to see everything bi:. bi:.jɑ:nd First he tried jumping but ðɪ: wɔ:l was too  Next he pushed a heavy rock to use to step but it was too low Finally Charlie found a sturdy læn be|hin behind the sh:|sh|shed mhm  kɛɹfəɹi he climbed up step by step Then he reached the top Charlie would əm saw a girly colair world  Expec he proudly he said that with a little hard work everything wuth promised Charlie purr a hækəs,"In a small, bright garden, a clever cat named Charlie faced a hard task. He wanted to climb the tall, rocky wall to see everything beyond. First, he tried jumping, but the wall was too high. Next, he pushed a heavy rock to use as a step, but it was still too low. Finally, Charlie found a sturdy ladder behind the shed. Carefully, he climbed up, step by step. When he reached the top, Charlie saw a vast, colorful world. Excited and proud, he realized that with a little hard work, everything was possible. Charlie purred with happiness."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_KwJDkE9pDbyU8dxYMmnt_1742046826.wav",In a bright starry world Lily and Jake dreamed of visiting space They liked to play and make rockets with boxes We can go high Jake said Jake with a smile Their mother gave them a book about space Lily read about stars moons and planets Look she said We can explore them all The next day they built a s:peɪʃɪp from chairs and blankets 1 2 3 go shouted Jake They ɪm:ædʒɪnd flying past bright stars and big planets It is fun to fly and see space As the sun set they returned to the they returned to Earth Playing in space is great They hug their mother Can we learn more asked Lily Their mom nodded Yes there is a lot to see and read Lily and Jake knew that their space dreams would never end,"In a bright, starry world, Lily and Jake dreamed of visiting space. They liked to play and make rockets with boxes. ""We can go high!"" said Jake with a smile. Their mother gave them a book about space. Lily read about stars, moons, and planets. ""Look!"" she said. ""We can explore them all!"" The next day, they built a spaceship from chairs and blankets. ""3, 2, 1, go!"" shouted Jake. They imagined flying past bright stars and big planets. ""We see Mars and its red land,"" said Lily, pointing at her book. ""It's fun to fly and see space!"" As the sun set, they returned to Earth. ""Playing in space is great!"" said Jake. They hugged their mother. ""Can we learn more?"" asked Lily. Their mom nodded, ""Yes, there's a lot to see and read."" Lily and Jake knew their space dreams would never end."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_dCjg0Uy1jZOC8xzaKr1k_1742869038.wav",In a proud In the green ɡleɪ:|d fairy dancing Their tiny feet tapped softly model,"In the green glade, fairies danced. Their tiny feet tapped soft melodies in the twilight."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388.wav",start Sara and Mark were making cupcakes They mixed flaʊəɹz sugar and cocacola Mark added the chocolate chips The əm ar  əɹoʊmə filled the ɛɹ: The kitchen was warm and cr.crazy Sara s:at the timer and watch the  diner r.roosh rest As the buzzy ring they opened the oven door Wow they looked pɜɹfɪk said Mark The toppings each cupcakes wɪf a s:wip of frosting Mark took a bite and said More please Sara smiled her hɜɹt full for of joy The cupcakes were as tasty treats sarah sharing before the day was over,"Sara and Mark were making cupcakes. They mixed flour, sugar, and cocoa. Mark added the chocolate chips. The aroma filled the air. The kitchen was warm and cozy. Sara set the timer and watched the dough rise. As the buzzer rang, they opened the oven door. ""Wow, they look perfect!"" said Mark. They topped each cupcake with a swipe of frosting. Mark took a bite and said, ""More, please!"" Sara smiled, her heart full of joy. The cupcakes were a tasty treat, shared before the day was over."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_RO86s0yih5pRsOUYLcUy_1742503411.wav",Megan loves playing soccer with her friends Each afternoon they would puh|push and shove the ball kɹɔs the field Today Megan took a shot but the bɔl: went right over the net Then put her hlæn at her cheeks and thought about the next her next move Then weeth with a swift swɪft kick she pushed the ball straight past the goalie Goal shouts her friends and As the sun sets they cheered feeling proud of a game well played Just as they packed up a cool breeze makes them pu pull their coats tight ending the day with smaɪɹz and plans for ən|nʌðəɹ math ʌm another match,"Megan loved playing soccer with her friends. Each afternoon, they would push and shove the ball across the field. Today, Megan took a shot but the ball went right over the net. She put her hand on her chin and thought about her next move. Then, with a swift kick, she pushed the ball straight past the goalie. ""Goal!"" shouted her friends. As the sun set, they cheered, feeling proud of a game well-played. Just as they packed up, a cool breeze made them pull their coats tight, ending the day with smiles and plans for another match tomorrow."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_myvjKGMQftYgFVPoNsC8_1741648000.wav",In the læ:nd of mist and magics there was a unicorn named Chip Chip was not any unicorn he was a dɪkɛktɪv wɪf a sʃaɪni badge One day while sipping on a suwit drink near a the l:unch pines he hɔɪd a call: The town's dʒɪ.dʒæm has vanished Chip towed went ð.ðə pæ:θ it this nose thinged wɪf this Do not fear I'll solve this,"In the land of mist and magic, there was a unicorn named Chip. Chip was not just any unicorn; he was a detective with a shiny badge. One day, while sipping on a sweet drink near the lush pines, he heard a call. The town's jam had vanished! Chip trotted down the path, his nose twitching with excitement. ""Do not fear, I will solve this!"" he declared."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_lEq1lXM2xafR8w5blWO2OCG8VE93_sid_QZCzHYRZaTUgtwtpi6Sv_1743954193.wav",Luke looked up at the block roof Look The trees move ih move in the wind he sa said with a hʌʃ.ʃ In the Minecraft Movie DLC the wɜɹd was veɪst and kʊl Should we push on and faɪn the hidden bɑk Luke ækskt his friends Mook Mook ʃ:ʊk his head Not yet Mook replend ɹɪpɹæk Let's build a noʊk to resist They used wood and wool making a snʌk place Soon would they soon again But now under the dig|itals sky they'd play and  kʊ:k Their tiny nook was perfect The friends lied bonding over their quest in pəs book,"Luke looked up at the block roof. ""Look! The trees move in the wind!"" he said with a hush. In the Minecraft Movie DLC, the world was vast and cool. ""Should we push on and find the hidden book?"" Luke asked his friend, Mook. Mook shook his head. ""Not yet,"" Mook replied. ""Let's build a nook to rest."" They used wood and wool, making a snug place. Soon, they would venture again. But now, under the digital sky, they'd play and cook. Their tiny nook was perfect. The friends laughed, bonding over their quest in this pixelated book."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_CjlD9aGvoSfMhsnUwRIQlMr4IFp1_sid_RtxDiSxFul0yppqfezgP_1741403164.wav",Nana and Sam had a plan They sat on a mat to play a game The game was a hit Sam got a big win and Nana did a jig It was so fʌn: They clapped and had a snack At ð.ðə ɛn:d they said That was a blæs Let's play again,"Nina and Sam had a plan. They sat on a mat to play a game. The game was a hit! Sam got a big win, and Nina did a jig. It was so fun! They clapped and had a snack. At the end, they said, ""That was a blast. Let's play again!"""
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_MxRr8Ht6WZT2EokHSRsT2U2Pq3h1_sid_2QdszNsHLvc54XK7PI9w_1742333475.wav",Once upon a time wɑɹioʊ found a green tree in və park He p He poke peek peeked and saw the there three free bees buzzing wɪf glee Mario loves və bees and wanted wanted to help He decide to plant more trees to keep fɛm happy By the end of the day Mario had planted seven seeds and ð.ðə bees danced around him in go-ahead d itskapt the second part di|laɪt delight Mario felt vɛwi pleased at the sun set on a job well done,"Once upon a time, Mario found a green tree in the park. He peeked in and saw three bees buzzing with glee. Mario loved the bees and wanted to help. He decided to plant more trees to keep them happy. By the end of the day, Mario had planted seven seeds, and the bees danced around him in delight. Mario felt very pleased as the sun set on a job well done."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_3dyK1DI6xciT4qlkUGa3_1741993316.wav",Once apon of fuh a wʌnts eɪ band of five brave pipes set sail on the sea They faʊ:nd a big tʃɛs on a small island Inside the chest they  sɔg gold the ch: and shiny jewels What a great find said kæb Jack said Captain Jack The pirates danced and sang wɪf ɡli: But soon they heard a loud kɹæs from their ship It's the storm shouted Tom We must leave now With hæst they picked the treasure chesh picked it the treasure chest and dashed back to the ship s:eɪfli on board they sailed away leaving the storm behind We did it cheered Mary And so the pirates sɛld to their next big əvɛntʃəɹ,"Once, a band of five brave pirates set sail on the sea. They found a big chest on a small island. Inside the chest, they saw gold and shiny jewels. ""What a grand find!"" said Captain Jack. The pirates danced and sang with glee. But soon, they heard a loud crash from their ship. ""It's the storm!"" shouted Tom. ""We must leave now!"" With haste, they packed the treasures and dashed back to the ship. Safely on board, they sailed away, leaving the storm behind. ""We did it!"" cheered Mary. And so, the pirates sailed to their next big adventure."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_a8eZ9XHvZdKivz3bFdHW_1743175416.wav",once There was a young girl her name was Mia who was told she was a princess She was a big pink f|r|roke and her shiny crown But Mia did not like a ɹɔɪəl: cliggy clock clink clicking what was her pl:eɪtaɪm She  pink to be pink dress in her back  and run with a duck ʃ:i had fun jump and kɪk|ɪŋ rock Though T Through her little said princess miə|s heart chose to be different  track  with  with her  miə happy Mia,"There once was a young girl named Mia, who was told she was a princess. She wore a big, pink frock and a shiny crown. But Mia did not like the royal clock ticking away her playtime. She longed to pick daisies in the back garden and run with the duck. She had fun jumping and kicking rocks. Though her title said ""princess,"" Mia's heart chose a different track, one with no bounds, where she was simply happy Mia."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_rRyldMhDpQ6c2k4qHgO3_1742504648.wav",In the harm of the school Mark and Sara (gasp) started art class,"In the heart of the school, Mark and Sara started art class."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_NxoVXDkmYhch9d9VLsD1_1741231226.wav", upon a time a:n in a fairy way kingdom a picture princess lived in a castle Her best friend was a magical unicorn They lʌ:vd to play in the sunshine ex|pecially flowerbeds æ:nd̚ have fun in One day they found a hidden path leading to a beautiful waterfall They The water sparkled like jewels ðə and ðə princess made a wish ðə: unicorn nod her nod nɑdɪdɛ he.happily and they dance ʌntɪl set sunset As night fell they understood remembered to: the kæsəld promise to visit their secret spot again The and The princess w and her unicorn knew their friendship was as bright as a star fɔɹ lightning fɔɹ lightning forever lightni laɪt their above əbɹuv,"Once upon a time, in a faraway kingdom, a princess lived in a castle. Her best friend was a magical unicorn. They loved to play in the sunshine, exploring flowerbeds and having fun. One day, they found a hidden path leading to a beautiful waterfall. The water sparkled like jewels, and the princess made a wish. The unicorn nodded happily, and they danced till sunset. As night fell, they returned to the castle, promising to visit their secret spot again. The princess and her unicorn knew their friendship was as bright as the stars, forever lighting their adventures."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_rcTNhF88C79EqtExGJfr_1742502803.wav",In a small corner of Emma Emma's room her stə|f:is sat in a cluster They were her favorite pals ever Every m evening Emma would gather them together s ʃɑɹɪŋ stɔɹiz sharing stɔɹiz about her day there [wəɹ] there was Fred the Tiger who lɪsn:d in [ɪnt(ə)ɹəst] and Bret the bear who always seemed to cheer One day Emma noticed her stuffies  fort was f.fɔlɪŋ apart Under she organized them making it even better The stuffies loved their new home and Fred ɹoʊd in apraaaaval Emma smiled feeling proud Her stuffies sat under th the bright lamp ready for another day of əvɛntʃəɹz with Emma near,"In a small corner of Emma's room, her stuffies sat in a cluster. They were her favorite pals ever. Every evening, Emma would gather them together, sharing stories about her day. There was Fred, the tiger, who listened with interest, and Bert, the bear, who always seemed to cheer. One day, Emma noticed her stuffy fort was falling apart. Undeterred, she rearranged them, making it even better. The stuffies loved their new home, and Fred roared in approval. Emma smiled, feeling proud. Her stuffies sat under the bright lamp, ready for another day of adventures with Emma near."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_0FdMSMtn95PJ9tLFeW3F4sFLPMh1_sid_PzCPrPJB9BiIogeRJC8Z_1743129370.wav",Once upon a ti:me a golden retriever named Sunny was playing in the meadow The ground was rough and bumpy and Sunny was a strong dɑ:ɡ hi: loved to run leap æn bound wherever hi: could One day Sunny thought aɪ: I out to ɛ|ksploɹ: over the hill The meadow: was his favorite place but he knew there was new sights to see Sunny trou tɹoʊd over his tail wagging with blɪs: wɛ:n he reached the top hiə s:ɔ: a beautiful oak tree standing tall Below a lazy a cozy little pɑ:nd Sunny bound down ɛk|saɪtɪd to take a closer look The water was smooth and clear He learned it to to see his reflection He leaned in to see his refrection and thought Woah this pɑndə is just ɹaɪ for a splash Next the pond were a loaf of bread lying on the grass probably left over ʌm a picnicker ʌ Sunny's nʌz twitched He thought it might be fun to give it a little nudge So he did The loʊfu rolled rup and sih near the water's edge As the sun began to set Sunny wagged his tail ail: again feeling happy he st|iffed stiffed He knew he wʊ:d return tomorrow to play a more  The day had just been the adventure he had hoped,"Once upon a time, a golden retriever named Sunny was playing in the meadow. The ground was rough and bumpy, but Sunny was a strong dog. He loved to run, leap, and bound wherever he could. One day, Sunny thought, ""I ought to explore over the hill."" The meadow was his favorite place, but he knew there were new sights to see. Sunny trotted over, his tail wagging with bliss. When he reached the top, he saw a beautiful oak tree standing tall. Below it lay a cozy little pond. Sunny bounded down, excited to take a closer look. The water was smooth and clear. He leaned in to see his reflection and thought, ""Wow, this pond is just right for a splash."" Next to the pond, there was a loaf of bread lying on the grass, probably left by a picnicker. Sunny's nose twitched. He thought it might be fun to give it a little nudge. So he did! The loaf rolled and stopped near the water's edge. As the sun began to set, Sunny wagged his tail again, feeling happy and satisfied. He knew he would return tomorrow to play some more. The day had been just the adventure he had hoped for."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_F5kGIH0AyeRaOjCSVl6i_1742415864.wav",Clara loved playing softball Every saturday [ʃi:] [wo:ɹ] her lucky red cap and went to the park her father was always there to cheer her on They would arrive early to warm up klæɹ practice hitting the ball far æ:nd θɹ:oʊɪŋ with her arm and her friend Fern was the fir:s to join her on the field The game began and klæɹ was the fɜɹs to bat She swʌŋ: hard and hit the ball over the fence Run klæɹ run shouts her fɑ:ðəɹ klæɹ ran aroun the bases her h:it bases her heart racing with excitement The game ended with klæɹz team winning Exhausted but happy klæɹ and her father sɛləbɹeɪd with ice cream And they walked home klæɹ felt proud Playing sɐfbɐl was her favorite part of the week,"Clara loved playing softball. Every Saturday, she wore her lucky red cap and went to the park. Her father was always there to cheer her on. They would arrive early to warm up. Clara practiced hitting the ball far and throwing with her arm. Her friend, Fern, was the first to join her on the field. The game began, and Clara was the first to bat. She swung hard and hit the ball over the fence. ""Run, Clara, run!"" shouted her father. Clara ran around the bases, her heart racing with excitement. The game ended with Clara's team winning. Exhausted but happy, Clara and her father celebrated with ice cream. As they walked home, Clara felt proud. Playing softball was her favorite part of the week."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_Sn3Nw7A3OmOkiMXEFjEyRusLuuo2_sid_caRe3xv2JyxYcZYLHwBs_1741736883.wav",kælɐin put on her swim cap and went to the pu:l her:e Her two cats m:æks and bɛl:ə mhm wahtch|ed watch|did for də deck kɛɹəˌwaɪn did a big splash with a ʑʌmp The cats wished ð:eɪ cold ca:lled twimming swim too kɛɹəˌwaɪn /ə:læf̚t/ kæθ in the pool ðæt be ku:l Max and Bell Bella mhm napped in the sun drem dreaming of big fish Caroline s|wæm fast f:|ishing her swim as the s:ʌn set s|.stɪl ɡəlɪlɪŋ at her cats ɛntz,"Caroline put on her swim cap and went to the pool. Her two cats, Max and Bella, watched from the deck. Caroline did a big splash with a jump. The cats wished they could swim too. Caroline laughed, ""Cats in the pool? That'd be cool!"" Max and Bella napped in the sun, dreaming of big fish. Caroline swam fast, finishing her swim as the sun set, still giggling at her cats' antics."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_zIPazMYB9WUmRZJJLlrBka2GK663_sid_otLJZhWyMisfQ2v6fxWB_1741638816.wav",It's going now Lilly lived happily in a small village by the sea sea She smiled brightly every morning while watching the sun rise slowly Her sister Molly often joined her and they would chat cheerfully about their day ahead One day they decided to explore a nearby hill Molly packed a lovely picnic and they set off chant chanting busily The path was rocky but they walk carefully helping ea each each other over the rough spots The top of the hill often a stunning view They could see the waves crashing softly on the shore They spread their picnic blanket and ate hungrily The wind blew gently making them feel extremely cozy under the bright sky they quietly watch up the clouds drifting lazy along Final as the sun began to set they pack up and desecond slowly The day had been wonderful spent filed with laughter and bonding They returned home feeling thankful and hugging each other o.o.other tightly before saying goodnight,"Lilly lived happily in a small village by the sea. She smiled brightly every morning while watching the sun rise slowly. Her sister Molly often joined her, and they would chat cheerfully about their day ahead. One day, they decided to explore a nearby hill. Molly packed a lovely picnic, and they set off, chatting busily. The path was rocky, but they walked carefully, helping each other over the rough spots. The top of the hill offered a stunning view. They could see the waves crashing softly on the shore. They spread their picnic blanket and ate hungrily. The wind blew gently, making them feel extremely cozy under the bright sky. After their meal, they lay quietly, watching the clouds drift lazily along. Finally, as the sun began to set, they packed up and descended slowly. The day had been wonderfully spent, filled with laughter and bonding. They returned home, feeling thankful and hugging each other tightly before saying goodnight."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_mHWscHBXcoabM7fdw88AliGuPWw1_sid_7uCDiTq1wssSMWEFdyG8_1742239940.wav",On St. patrick's Day a lucky lɪpɹəˌkɑn named Finn found a pɑt old paʔ He shook it and həd a həd a clang ɪnstaɪd wə golden coins wif (with) a map Finn took a shorka cut short nap and dream of f.faɪndɪŋ mɔ twɛʒəɹz So he set off on a the l on a long pæf through a lʌtʃ ɡwid foresh:|st Finn found a hidden keɪ wɪf a big chest ɪnstaɪd excitedly he opened the chest But instead of glod ðɛ wə kʌlfəl sh:mo|ks shmocks Finn felt glad The shmocks smuh smocks were magic He could share them wɪf his fwɛndz fɪd smiled knowing hid had fun the real found real the real treasure fwɛndʃɪ,"On St. Patrick's Day, a lucky leprechaun named Finn found an old pot. He shook it and heard a clang! Inside were gold coins and a map. Finn took a short nap and dreamed of finding more treasures. So, he set off on a long path through a lush, green forest. Finn found a hidden cave with a big chest inside. Excited, he opened the chest. But instead of gold, there were colorful shamrocks! Finn felt glad. The shamrocks were magic! He could share them with friends. Finn smiled, knowing he had found the real treasure: friendship."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_jWPmLFrSHDZItPTjjPUB8KAsjlq2_sid_C8n8hZufDi0aASFdmmA4_1742589296.wav",In a kweɪntɪn town a young boy named Roy found a shiny coin Joy filled his heart Nearby a loyal dog named Troy with a joyful bɑɹg joined Roy Together they enjoyed the bright tɔɪ: show in the park Thafternoon was filled wɪt joy as they played and laughed asth sun set Roy and tɹ:ɔɪ ɛ.ɛndɪd their day with a delightful story promising more joyful days ahead,"In a quaint town, a young boy named Roy found a shiny coin. Joy filled his heart. Nearby, a loyal dog named Troy, with a joyful bark, joined Roy. Together they enjoyed the bright toy show in the park. The afternoon was filled with joy as they played and laughed. As the sun set, Roy and Troy ended their day with a delightful story, promising more joyful days ahead."
"/Users/liu.ying/University of Florida/Leite,Walter - Storiza Corpus Spring 2025/Storiza_Participant_Recording_05-30-25/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877.wav",Once upon time in the the sunny hills a little pup name ɹ.ɹʌs|ti ran with fʌ.fʌn Rusty loved to uncover hiding spots under the big shade trees One day Rusty loved to uncover hiding no hidden spots under the big shady trees One day he found an un|wihsul rock It looks like it was shiny stone youk oolduhbyuulkuli youkai One day he found an unusual rock It looked like a ukelele shiny stone o uh: so that's the that's the  that's the prefix un un o so un what's the other word so cover up un un like yup unlike any he had seen Rusty was stunned he felt ʌn|ʃʊɹ about picking it up a few leaves əɹaʊn the rock uncovered a tiny hiding Together Rusty and Coco went t through tunnel diving in land of the wonder They had fun əm bɪŋ,"Once upon a time, in the sunny hills, a little pup named Rusty ran with fun. Rusty loved to uncover hidden spots under the big, shady trees. Rusty loved to uncover hidden spots under the big, shady trees. One day, he found an unusual rock. It looked like a shiny stone, unlike any he had seen. Rusty was stunned and felt unsure about picking it up. Coco untangled a few leaves around the rock and uncovered a tiny, hidden tunnel. Together, Rusty and Coco went into the tunnel, discovering a land of wonder right under the hills. Their fun adventure had begun."
