task_id,annotator,start,end,intended_words,produced_word,IPA,error_category,error_labels,comments,goldStandard,original_audio_name,actual_production,actual_ipa
,,5.62821736280714,6.117888262625233,Dums,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dums,dʌmz
,,6.12088624772616,6.326747891323154,in,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,in,ʌn
,,6.329745876424081,6.491637071874144,the,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,6.923662664604494,7.0541547149286,in,,[],Disfluency Error,['Word Repetition'],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,in,ʌn
,,7.0552988839498925,7.215492604649614,the,,[],Disfluency Error,['Word Repetition'],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,7.273539140544442,7.674926627505546,corner,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,corner,kwɔɹnər
,,7.679022418188823,7.876790596895606,of,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,of,ʌ
,,7.877960822805114,8.080409905149928,his,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,his,hɪz
,,8.082165244014188,8.502276345527413,room,,[],Correct,[],,"One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,room,ɹum
,,1.023985598559856,1.2033699369936994,He,,[],Correct,[],,He was happier than ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,He,hʌ
,,1.2055506267130252,1.508947534435803,was,,[],Correct,[],,He was happier than ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,was,wʌz
,,1.5119614110025856,2.209171523451618,happier,,[],Correct,[],,He was happier than ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,happier,hæpiər
,,2.210176148973879,2.49348054625144,than,,[],Correct,[],,He was happier than ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,than,ðˈæn
,,2.494485171773701,3.036982953794562,ever,,[],Correct,[],,He was happier than ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,ever,ɛvər
,,1.0279603960396038,1.4237977117995682,Timmy,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Timmy,tɪmi
,,1.4271766860773454,1.9091480979327873,wanted,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,wanted,wɑntɪd
,,1.9127915103334225,2.1147406548257672,to,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,to,toʊ
,,2.115781629797378,2.6185725410850202,share,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,share,ʃɛər
,,2.623256928457265,2.80855047340385,the,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,2.8111529108328748,3.1234454023158826,Dum,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,3.1244863772874925,3.566900740221753,Dums,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dums,dʌmz
,,3.5695031776507786,3.7891488966604934,with,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,with,wɪð
,,3.79071035911791,4.002028278354745,his,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,his,hɪz
,,4.004630715783769,4.508462602043021,friends,,[],Correct,[],,Timmy wanted to share the Dum Dums with his friends.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,friends,fɹɛndz
,,1.0385358768270312,1.3438515466291874,He,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,He,hʌ
,,1.347321042876939,1.7393741188728895,called,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,called,kɔld
,,1.744000113869892,1.9348224074962395,them,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,them,ðʌm
,,1.9417613999917431,2.448307852163502,over,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,over,oʊvər
,,2.4488861015381276,2.722976305110518,and,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,and,ʌnd
,,2.7304935469806466,3.099416647991585,they,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,they,ðeɪ
,,3.1023078948647114,3.8193371194000783,gathered,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,gathered,gæðərd
,,4.056997612371076,4.708106408199159,around,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,around,ʌɹaʊnd
,,4.709841156323034,4.832430023743597,the,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,4.835321270616723,5.449422106468788,colorful,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,colorful,kʌlərfʌl
,,5.452891602716539,6.013793496103075,jar,,[],Correct,[],,He called them over and they gathered around the colorful jar.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,jar,dʒɑɹ
,,1.0261764493703123,1.3860684385692321,Each,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Each,itʃ
,,1.391577434431811,1.849464143901506,friend,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,friend,fɹɛnd
,,1.8524503615719603,2.025650986458323,took,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,took,tʊk
,,2.030628015909081,2.1162329224621104,a,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,a,ʌ
,,2.1192191401325653,2.4846218645870217,Dum,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,2.48660912585657,2.704599465288997,Dum,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,2.705781474996184,2.8624946249409775,and,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,and,ʌnd
,,2.8639824080100738,3.5652241612440556,smiled,,[],Correct,[],,Each friend took a Dum Dum and smiled.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,smiled,smaɪld
,,0.934604944041298,1.2864442563847762,These,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,These,ðiz
,,1.2872800840569245,1.4847210724295832,are,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,are,ɛɹ
,,1.4859524113922755,1.5999464359779674,the,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,1.6013857544702108,2.420350884071838,tastiest,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,tastiest,teɪstiɪst
,,2.4214295075286287,2.9672054808914936,treats,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,treats,tɹˈits
,,4.264425794783591,4.60550793465503,said,Sarah,['sɛɹə'],Visual Tracking Error,['Wrong Order'],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Sarah,sɛɹə
,,4.6088324527766495,5.086194287712311,Sarah,seh,['sɛ'],Mixed Error+Phonological+Visual Tracking+Disfluency Error,"['Consonant Omission', 'Wrong Order', 'Repair']",,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,seh,sɛ
,,5.1482661052581244,5.393597574605863,said,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,said,saɪd
,,5.395814425232499,5.886477363927977,Sarah,,[],Correct,[],,"""These are the tastiest treats!"", said Sarah.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Sarah,seɪɹʌ
,,0.9611275806766999,1.1480536396001726,The,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,The,ðɪ
,,1.1505443422151893,1.676677647973645,friends,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,friends,fɹɛndz
,,1.6816411697260831,2.08467913602407,played,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,played,pleɪd
,,2.085671840374558,2.510549302383273,games,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,games,geɪmz
,,2.513527415434736,2.662433068007884,to,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,to,toʊ
,,2.663425772358371,3.0108722950290496,see,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,see,si
,,3.0138504080805126,3.4049759221726474,who,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,who,hˈu
,,3.4079540352241104,3.6411456282454573,could,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,could,kˈʊd
,,3.641239557588708,4.1693582720481395,finish,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,finish,fɪnɪʃ
,,4.170350976398628,4.404629203113714,their,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,their,ðər
,,4.405621907464201,4.780864151948534,Dum,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,4.781856856299021,5.0975368397540946,Dum,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,5.09952224845507,5.9989123899968835,faster,,[],Correct,[],,The friends played games to see who could finish their Dum Dum faster.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,faster,fæstər
,,1.0239499193197397,1.2234889015150023,It,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,It,ʌt
,,1.2268841000609843,1.4943669398940997,was,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,was,wʌz
,,1.4976828428672377,1.6833734093629544,the,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,1.687794613327138,2.380213664125548,funniest,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,funniest,fˈʌniʌst
,,2.3819941335358834,2.758831273650646,day,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,day,deɪ
,,2.997410197435471,3.422091133168529,ever,,[],Correct,[],,It was the funniest day ever.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,ever,ɛvər
,,0.9535706070495122,1.1808343686412708,They,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,They,ðeɪ
,,1.1826101698300797,1.7980862502401511,laughed,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,laughed,læft
,,2.058661372406101,2.3498923912974568,and,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,and,ʌnd
,,2.351071464248433,2.7908656749629093,played,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,played,pleɪd
,,2.7914552114383984,3.2064888901823547,until,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,until,ɪntɪl
,,3.2082574996088202,3.307299627490901,the,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,3.307889163966389,3.7571159582886824,sun,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,sun,sʌn
,,3.758884567715149,4.243483550566758,began,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,began,bɪgæn
,,4.244662623517734,4.328376803037111,to,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,to,toʊ
,,4.328871935260381,4.937367982216808,set,,[],Correct,[],,They laughed and played until the sun began to set.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,set,sɛt
,,1.0329504950495048,1.38621700704056,Soon,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Soon,sun
,,1.388596719292455,1.4954750931870788,it,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,it,ʌt
,,1.4979415172000317,1.7791138546766565,was,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,was,wʌz
,,1.7807581373519585,2.1622317180219994,time,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,time,taɪm
,,2.16305385935965,2.3420574979377036,for,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,for,fər
,,2.3426845194955104,2.594678061626399,the,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
,,3.4505901217089097,3.868901534541311,friends,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,friends,fɹɛndz
,,3.8700540199291504,3.979010603056555,to,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,to,toʊ
,,3.9805820922362765,4.210019512475714,go,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,go,goʊ
,,4.211591001655436,4.491316075645984,home,,[],Correct,[],,"Soon, it was time for the friends to go home.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,home,hoʊm
,,0.9898109810981098,1.494955895589559,Timmy,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Timmy,tɪmi
,,1.9189668032290075,2.404279697981118,waved,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,waved,weɪvd
,,2.40799382727769,2.9700653941589605,goodbye,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,goodbye,gʌbaɪ
,,2.973779523455533,3.174342505470436,and,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,and,ʌnd
,,3.175580548569293,3.648513012332829,promised,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,promised,pɹɑmɪst
,,3.6499575537392004,3.9101014843413053,Next,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Next,nɛkst
,,3.9111948421767453,4.266564146043864,time,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,time,taɪm
,,4.267209395482206,4.641493820917915,I'll,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,I'll,ˈaɪl
,,4.643695494008712,4.9578008549626,have,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,have,hæv
,,4.959635582538265,5.339057245185837,even,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,even,ʌvɛn
,,5.33942419070097,5.817051030313207,more,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,more,mɔɹ
,,5.818516228382883,6.124791412396181,Dum,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dum,dʌm
,,6.1269282160055765,6.550015330665809,Dums,,[],Correct,[],,"Timmy waved goodbye and promised, ""Next time, I'll have even more Dum Dums!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Dums,dʌmz
,,1.0275002406962779,1.3395941161047797,Timmy,,[],Correct,[],,Timmy was tired but proud.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,Timmy,tɪmi
,,1.3421043275776756,1.6532496215143686,was,,[],Correct,[],,Timmy was tired but proud.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,was,wʌz
,,1.6636985306391083,2.29992099734548,tired,,[],Correct,[],,Timmy was tired but proud.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,tired,tˈaɪərd
,,2.7968246757219903,3.0708182927707197,but,,[],Correct,[],,Timmy was tired but proud.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,but,bʌt
,,3.0743012624789663,3.6780160119083707,proud,,[],Correct,[],,Timmy was tired but proud.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,proud,pɹaʊd
,,1.0283775354642086,1.321767597052527,He,,[],Correct,[],,He felt like the best friend ever because he shared his favorite treats.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,He,hʌ
,,1.3671371942053598,1.6968229335159444,felt,,[],Correct,[],,He felt like the best friend ever because he shared his favorite treats.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,felt,fɛlt
,,1.7195077320923606,2.003823874250113,like,,[],Correct,[],,He felt like the best friend ever because he shared his favorite treats.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,like,laɪk
,,2.0325579524469064,2.189839222576727,the,,[],Correct,[],,He felt like the best friend ever because he shared his favorite treats.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav,the,ðɪ
