original_audio_name	ordered_sentences	issues
uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_tM98qutW5zVbaMrfE1fe_1742782716.wav	"['Once upon a time, a rabbit named Pete found a shiny red bike.', 'It stood by a wide oak tree in the park.', 'Curious, Pete hopped closer, his nose twitching with delight.', '""I\'ll take a ride!"" he thought.', 'With a brave heart, Pete climbed on and began to pedal.', 'As he rode past the pond, the breeze felt great.', 'He rode through fields and over a little white bridge.', 'Pete laughed as his ears fluttered in the wind.', 'Finally, Pete rode back home, feeling happy and proud.', ""Riding a bike was fun, and he couldn't wait to ride again!""]"	The first part of the first word in Sentence 1 is cut off
uid_XmxSYUZAj4dRqSczt2clQkDf31M2_sid_wHC0iV2kngJNvbooPdeU_1742782139.wav	['Once upon a time, in a far cave, lived a dragon princess named Jade.', 'Jade loved to ride her bike up the long mile to her home.', 'She liked to use her time wisely and would often read tales by the sea.', 'One day, while on a ride, Jade met a mouse named Spike who lost his way.', 'Jade made Spike feel safe and gave him some cake.', 'They rode back together, now best friends.', 'Every ride was an adventure for them.', 'They had fun side by side, close friends forever.', 'Jade and Spike lived happily ever after.']	
uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_IP7PfaQTWmDEPd4AN0QI_1742611439.wav	['In a dark, vast space, a brave mouse named Chase found a shiny case.', 'Inside the case was a map to a magical place, hidden in the stars.', 'Chase hopped into a small, fast spaceship, ready to race through space.', 'As he zoomed past planets, he saw a bright face in the moon, guiding his way.', 'At last, Chase reached the place, a planet full of cheese!', 'He danced with grace, nibbling happily.', 'When the day was done, Chase flew back home, his heart full of joy, dreaming of his next space adventure.']	
uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_MK2ZbYFUxbcs66dzxj0n_1742611715.wav	"['Sally was excited.', 'It was the day of the big softball game.', 'She put on her soft, red cap and joined her team on the field.', ""In the middle of the game, Sally's friend Molly hit the ball high."", '""Run, Molly, run!"" everyone shouted.', 'Molly dashed around the bases, her cheeks rosy with delight.', 'The ball flew over the fence, and the crowd cheered loudly.', ""At the end of the game, Sally's team won."", 'They all jumped with joy, hugging each other tightly.', 'Sally felt proud and happy.', 'It was the best softball game she had ever played.']"	"Parental aid with word ""delight"": Molly dashed around the bases, her cheeks rosy with delight.[7]"
uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_kC3lMOhfx8ZjMQ5HUsiC_1742611818.wav	['Max the dog loved to dig.', 'Every day, he would dig in the garden, searching for something big.', 'One sunny morning, Max found a big red ball buried in the dirt.', 'Excited, he wagged his tail and barked loudly.', 'His friend, Lily, ran to see what Max had found.', 'Together, they played with the ball, tossing it high and chasing it around.', 'As the sun began to set, Max and Lily lay in the grass, tired but happy.', 'Max realized that digging had led him to a fun day with his best friend.', 'It was the best day ever.']	
uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_mQnLtb1R9vlOkUe24Ezq_1742612005.wav	"['Once in a sunny grove, a little olive tree named Ollie grew.', 'His leaves loved to dance in the warm breeze.', 'One day, Ollie heard a dove singing above.', '""I wish I could fly,"" Ollie sighed.', 'The wise old owl nearby overheard him.', '""Olive trees don\'t fly,"" the owl hooted kindly, ""but you provide shade and olives for all.""', 'Ollie smiled, realizing his gift.', 'As the sun set, the dove cooed a soft lullaby, and Ollie felt proud.', 'He might not fly, but in his own way, he was special.']"	
uid_ZegJLYO9QiacSJTQWx7CWauRcQr1_sid_rh7dGMV1HRrdpbcJITsW_1742611583.wav	"['In a cozy house, there stood a big, brown couch.', 'Every Saturday, Lucy and her dog, Max, lounged on the couch to watch cartoons.', 'One day, Max found a pouch under the couch.', 'Curious, Lucy reached for it and pulled out a shiny coin.', '""Wow, Max!"" she exclaimed.', '""This must be lucky!""', 'They decided to save the coin in a special jar.', 'From that day on, whenever they sat on the couch, they dreamed of adventures the coin might bring.', ""The couch wasn't just for sitting anymore; it was a place where dreams and discoveries began.""]"	
uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_LZv2yjBowpWsHz6Oc23r_1743550860.wav	"['Aria twirled around the farmyard with her furry pet, Bert.', ""She adored the farm's charm, especially the red barn where ferns grew."", 'Each morning, they started with chores and then carved time for games.', 'Aria would hurdle over the short grass, laugh, and hug Bert.', ""By evening, the sky turned dark, and Aria whispered a heartfelt goodbye to the farm's wonders."", ""She knew she'd return soon for another grand adventure, her heart full of dreams.""]"	
uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_bgeNoX6mZ9KqJnbUs4Jc_1741731756.wav	"['Fern found a bird with a hurt wing in her yard.', 'She felt sorry and took care of it.', 'Using warm water, Fern cleaned the wing and fed the bird corn.', 'The bird stayed in a small corner of the house.', ""After some days, the bird's wing got better."", 'It flapped its wings, ready to explore more of the world.', 'Fern waved goodbye as the bird soared high in the clear sky.']"	M: Audio is occasionally very loud and distorted. Also microphone is moved which causes hisses/distortions in the audio
uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_gbbMMkjwQ3IIargLKNV0_1741732628.wav	['In a distant land, an alicorn named Fern soared over the forest.', 'Her wings shimmered under the sun, casting a rainbow arc.', 'As she glided, she found a hidden arch in the trees, leading to a secret garden.', 'In this serene spot, Fern met a herd of unicorns.', 'Together, they danced and twirled, celebrating their world.', 'When dusk arrived, Fern promised to return.', 'Her heart full, she flew home, dreaming of the next adventure.']	Between sentence 1 and 2: possible run-on, but it is not as close as her actual run-on sentences. 
uid_aKXkeU8QguUwr1lDK1mxXri9hqN2_sid_sn7xe4SO3wbbvwXSbzcB_1741732311.wav	['A mermaid named Fern swam afar in the deep blue sea.', 'She loved to explore large coral reefs and listen to the rhythm of the ocean.', 'One day, Fern met a starfish who felt very small.', 'Together, they danced in the current and felt the world turn bright.', 'Fern and the starfish became good friends and promised to share their sea adventures forever.']	
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_5hkZcPiSBPzGIpag8Xeo_1742423396.wav	"['Lila loved tie dye.', 'She decided to try making her own tie dye shirt.', 'First, she tied tiny knots in a plain white shirt.', 'Next, she dipped the shirt into bright, swirling dye.', 'Lila waited patiently for the colors to dry.', 'When she untied the knots, she was surprised!', 'The shirt was a dazzling display of pink, blue, and yellow.', 'Her friend, Kyle, saw the shirt and said, ""Wow, it looks like a rainbow in the sky!""', 'Lila smiled with pride.', 'She knew she would try tie dye again.', 'It was fun and full of delightful surprises!']"	"M: removed the run-on label for sentence 11, ""It was fun and full of delightful surprises!"" I'm not sure why it was there in the first place"
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_cEhgSTuLtXQzTUpjt1kl_1741562634.wav	"['Lily and Jake went to the theme park.', 'They saw a big roller coaster called ""Thunder Track.""', 'Lily felt a little scared, but Jake was excited.', 'As they climbed into the seat, the wind whooshed past.', 'Up, up, up they went, then zoomed down the track!', 'Lily screamed and laughed.', 'The roller coaster twisted and turned, making their hair fly.', 'When the ride stopped, Lily and Jake grinned at each other.', '""Let\'s go again!"" Jake shouted.', 'Lily nodded, feeling brave.', 'They ran back to the line, ready for another thrilling ride on the Thunder Track.']"	
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_f7KR0agQx5Xn9Hgin229_1741215227.wav	"['In a small green forest, there lived a clever fox named Max.', 'Max loved roaming around, searching for fun.', 'One sunny day, Max found a small, shiny box under a big, old oak tree.', 'He was curious, so he sniffed and tapped the lid.', 'With a flip, it opened to reveal a ring with a bright blue gem.', 'Max thought it was a gift from a friendly bird!', 'As Max admired the ring, a happy robin flew by.', '""Thank you, Max!"" chirped the robin.', 'Max smiled, knowing he had made a new friend.', 'From then on, Max and the robin played together every day.']"	
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_qI8dUME97DjQJdv58X28_1741299346.wav	"['Jack was excited to launch his bright rocket.', 'He packed a picnic with a block of cheese and a big clock to keep track of time.', ""At the park, he clicked the rocket's button."", 'It zoomed up like a flock of birds, dazzling the crowd.', 'With a loud shock, it popped open, sending colorful confetti everywhere.', 'Jack watched the rocket come back and land on the grass.', 'Everyone clapped and cheered.', 'The day ended with a sunset, and Jack felt proud.', 'He packed up his rocket, ready to unlock new adventures next time with his faithful friend.']"	
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_t5g1aeUZwxH7esCXS9Pn_1743345755.wav	"['In a sunny glen, a small frog named Fred met a sly fox.', 'The fox grinned, flashing his sharp teeth.', '""Would you like to join me for a feast?"" the fox asked.', 'Fred felt a chill but nodded, curious.', 'As they hopped and trotted, Fred spotted a flock of birds.', ""They chirped and sang, warning him of the fox's tricks."", 'Fred thanked the birds and leaped away, leaving the fox alone.', 'The fox frowned, realizing he had lost his chance for a sly scheme.', 'Fred joined the birds, safe and happy, as they played under the bright blue sky.']"	
uid_b7tT96cSBaaiNnMJ2KcuOQPRkO83_sid_wiXBDUMrozUZIj8NMjzp_1741563277.wav	['In a sunny village, a fluffy Pomeranian named Pom lived with Pam, his playful pal.', 'Pom loved to prance around the park, chasing his shadow.', 'One day, Pam tossed a shiny ball, and Pom pounced after it with a joyful bark.', 'He ran so fast, his paws nearly danced on the grass.', 'Suddenly, Pom spotted a pond!', 'Curious, he paused, gazing at the shimmering water.', 'Pam called him back, and Pom pranced away, leaving ripples behind.', 'As the sun set, Pom and Pam returned home, tired but happy, dreaming of more playful days ahead.']	
uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_ovCAh9sjAQskQ77u8T0v_1742517403.wav	['Jake and Kate went to the park.', 'They had a plan to eat ice cream.', 'The sun was bright, and the day was nice.', 'Jake got a blue cone, and Kate chose red.', 'They sat on a bench by the lake, feeling so happy.', 'At the end, they went home with a smile, dreaming of more ice cream days ahead.']	sen 2 finishes really fast and she starts sen 3 almost in the same breath. it's not impossible to split the sentences, but if you listen to one after another the sentences are combined.
uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_vlZFDeWdkcL846ISBtph_1742517940.wav	"['On a sunny Saturday, Timmy woke up with excitement.', 'It was football day!', 'He put on his jersey and tied his shoes tightly.', ""Timmy's team, the Tigers, was ready to play against the Bears."", 'At the field, the coach gathered the Tigers and reminded them, ""Play fair!', 'Show your skills and keep trying!""', 'The game began, and the ball zoomed from player to player.', 'Timmy caught the ball and ran swiftly, dodging the Bears.', 'His heart pounded, but he focused.', 'Near the goal, he kicked the ball.', 'It flew like a rocket and hit the net!', 'The fans cheered loudly.', 'The Tigers won the game.', 'Timmy felt proud and happy.', 'They celebrated as a team, knowing they did their best.', 'Football taught Timmy about teamwork, effort, and joy.']"	
uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_wwG35krhLTSpRDz3nlEz_1741905388.wav	"['Sara and Mark were making cupcakes.', 'They mixed flour, sugar, and cocoa.', 'Mark added the chocolate chips.', 'The aroma filled the air.', 'The kitchen was warm and cozy.', 'Sara set the timer and watched the dough rise.', 'As the buzzer rang, they opened the oven door.', '""Wow, they look perfect!"" said Mark.', 'They topped each cupcake with a swipe of frosting.', 'Mark took a bite and said, ""More, please!""', 'Sara smiled, her heart full of joy.', 'The cupcakes were a tasty treat, shared before the day was over.']"	"{""text"":[""caregiver\/parent interjection at 20 sec."",""there's some noticeable background noise at the very beginning of sen. 9 "",""The end of sen. 10's \""please\"", the s sound bleeds into the s in \""Sarah\"" at the beginning of sen. 11"",""some background noise is noticeable in sen. 6 and 7"",""Z: sentence 10 and 11 have segmentation overlap; need to be fixed""]}"
uid_bKduvdIsrbbqPZ7Z3lCfQlF8WBn1_sid_ziOEGkA06qYTNZQcETiA_1742517700.wav	"['Ben loved hockey.', 'One day, while playing on the ice, he spotted a puck sliding fast.', 'He skated quickly, stopping just in time to smack it into the net.', 'The crowd clapped and cheered.', 'Feeling excited, Ben kept dashing towards the goal, dodging opponents.', 'As the game was ending, he scored again, grinning wide with joy.', 'His team celebrated their thrilling victory.', ""Ben's heart was pounding, and he couldn't stop smiling, enjoying every moment of the game."", 'Afterward, he packed his gear, still buzzing with excitement from playing.', ""Hockey was always Ben's favorite sport, and today was the best.""]"	
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_347SDDo7x4Ng9F7qLswv_1741968394.wav	['Jade the unicorn lived on a lush, green hill.', 'She had a white mane that shone like a bright star.', 'One fine day, Jade decided to ride her bike to explore the vast, wide land.', 'As she rode, she saw a lake shining under the sun.', 'Happy and full of glee, Jade returned home, dreaming of more adventures to take.']	"M: Sentence 5 (Happy and full of glee...) has a loud background noise of something crashing/banging around ""adventures to take."""
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_42W2V6y5pQSKvJZq7bW1_1742844687.wav	"['The soccer game began with the players on alert, eager to perform.', 'Their eyes were on the ball, racing and turning, with every quick turn making the crowd cheer louder.', 'A girl on the team kicked the ball into the goal, and the entire world seemed to pause before erupting into joy.', ""Her team won, and she felt as if she'd discovered a brand new world of excitement right under her feet.""]"	M: Loud hissing/buzzing background noise that makes audio hard to hear
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_CIX8Q1BHKmu5ChPnP1ak_1742240966.wav	"['Whit felt a thrill as he climbed onto the big horse, Phil.', 'Whispering softly, Whit assured Phil, ""Let\'s gallop swiftly!""', 'With a whiff, the wind whooshed past as they trotted through the fields.', 'Whit giggled, feeling the whoosh beneath his feet.', 'When the ride was over, Whit thanked Phil with a pat.', 'Phil neighed happily, knowing they would have another fun day again soon.']"	
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_bGZC5cTZ6ZnZ4YekSnZp_1741968579.wav	['The penguins waddle on the ice.', 'They dance and prance in a happy place.', 'One penguin finds a piece of rice.', 'He shares it with his friend with great grace.', 'As the sun sets, they brace for a nice sleep.', 'The penguins close their eyes and rest in peace.']	
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_hbmmfiDEZKXiVCftbZpM_1741968872.wav	"['In a lush green forest, a deer named Fred lived.', 'Fred trotted around the woods, nibbling on fresh leaves.', 'One day, Fred spotted a pond glittering in the sunlight.', ""He was thrilled, so he pranced to the water's edge."", 'At the pond, Fred dipped his head and drank.', 'Suddenly, he noticed his reflection and got startled.', '""Who is that?"" he wondered, backing away.', 'Then he realized it was just his own image and felt relaxed.', 'Fred continued visiting the pond each day.', 'He loved the calm water and grew fond of his new forest friend, his reflection.']"	"{""text"":[""Sentence 4: repeated \""He was thrilled\"" only once; I think she was just restarting the sentence."",""Not and error, just a notably long pause in sentence 9"",""The end of the word \""reflection\"" is cut off in sen. 10. We don't hear the \""tion\"" very well.""]}"
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_ixCXSzRgtEIwQ8bprZwS_1742586561.wav	"['Once upon a time, there was a baby giraffe named Ziggy.', 'Ziggy loved playing and running in the sunny grasslands.', 'One day, while wandering around, Ziggy saw other animals singing and dancing near a sparkling spring.', 'Curious, Ziggy trotted over, joining the fun, smiling brightly.', 'The cool breeze sent leaves swirling, and Ziggy had a splendid time mingling with new friends.', 'As the sun began setting, Ziggy wrapped up the day, grateful for the wonderful time spent exploring and playing.', ""Ziggy then headed home, dreaming of tomorrow's new adventures and friends.""]"	Long pauses within sentence + between end and start of sentence.
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_nTjc4Y4oYD4B37MRVkcV_1743018876.wav	['In first grade, two girls named Pam and Jen loved to play.', 'One sunny day, they planned a picnic.', 'Pam packed a red apple, and Jen added a soft teddy.', 'They skipped to the park, singing with glee.', 'At the park, they spread a plaid blanket.', 'They giggled as they ate treats and sipped juice.', 'Suddenly, Pam spotted a big, friendly dog.', 'Jen petted the dog, and it wagged its tail.', 'As the sun set, they packed up.', 'The girls felt happy and knew they shared a good time.', 'Pam and Jen laughed all the way home, their day well-spent.']	
uid_d4lLmJzVbJaLpyCuafResXOry3t2_sid_rcTNhF88C79EqtExGJfr_1742502803.wav	"[""In a small corner of Emma's room, her stuffies sat in a cluster."", 'They were her favorite pals ever.', 'Every evening, Emma would gather them together, sharing stories about her day.', 'There was Fred, the tiger, who listened with interest, and Bert, the bear, who always seemed to cheer.', 'One day, Emma noticed her stuffy fort was falling apart.', 'Undeterred, she rearranged them, making it even better.', 'The stuffies loved their new home, and Fred roared in approval.', 'Emma smiled, feeling proud.', 'Her stuffies sat under the bright lamp, ready for another day of adventures with Emma near.']"	
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_6mHu3G8rDk5ZmJUujE66_1743174942.wav	['Maple is a little pup.', 'She loves Priscilla a lot.', 'In the yard, they play with a big red ball.', 'Maple can run fast to get the ball.', 'She is glad when she wins!', 'Priscilla laughs and hugs her.', 'At noon, they sit and rest.', 'Maple naps in the sun.', 'Priscilla reads her book.', 'As the sun sets, Maple and Priscilla head back home.', 'Maple feels happy with her best friend.']	M: There is a low buzzing sound that constantly is in the background of the audio 
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_BXMACxHtru85FV7B7SdW_1743022105.wav	"['Priscilla was so sleepy.', 'She had been awake since dawn.', ""Her mom made her a cake, but Priscilla didn't even take a bite."", 'Her dad gave her a warm cape to wear, but Priscilla could only yawn.', 'She tried to stay awake, but her eyes would not cooperate.', 'Priscilla climbed into her bed, snuggled under a blanket, and fell into a deep slumber.', 'She dreamed of a game where she raced through a maze.', 'When she woke, she felt great and was ready for the day!']"	"{""text"":[""M: Labeled Sentence 2 as a run on, it's very difficult to separate where \""sleepy\"" from the previous utterance (Intended Sentence 1) ends and where \""She\"" (Intended Sentence 2) from the next sentence begins."",""M: Sentence 3 has a very long pause after \""made her a\"" (\""Her mom made her a cake, but Priscilla didn't even take a bite.\""), but the child finishes the sentence after the pause."",""M: A few general notes about this audio: there is a constant whirring\/buzzing sound in the background that is slightly disruptive. The child is also speaking very quietly, which makes them hard to hear at times. Further, many sentences include very long pauses between words.""]}"
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_HV01NBzJEs0ZvfHwN5pP_1743175200.wav	"['Maple was a small dog with a fluffy tail.', 'One sunny day, she slipped out of the yard.', 'Maple ran and jumped, chasing buzzes in the tall grass.', 'She sniffed the flowers and heard birds sing a song.', 'Suddenly, she felt lost.', 'Maple sat still on a soft hill, feeling sad.', 'A man passed by and saw Maple.', '""Come, little dog,"" he said.', 'He scooped her up and walked back to the town.', 'Maple wagged her tail with a glad bounce.', 'At last, she saw her home.', 'Her owner gave her a big, warm hug, and all was well again.']"	"{""text"":[""Sentence 1 missing first half of first word"",""Droning and banging sounds in the background""]}"
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_a8eZ9XHvZdKivz3bFdHW_1743175416.wav	"['There once was a young girl named Mia, who was told she was a princess.', 'She wore a big, pink frock and a shiny crown.', 'But Mia did not like the royal clock ticking away her playtime.', 'She longed to pick daisies in the back garden and run with the duck.', 'One day, Mia snuck out with a sack of snacks and ran to the nearby park.', 'She had fun jumping and kicking rocks.', 'Mia felt free and merry.', 'Though her title said ""princess,"" Mia\'s heart chose a different track, one with no bounds, where she was simply happy Mia.']"	M: The audio quality is not super great. There is a constant low buzzing/whirring sound in the background that occasionally distorts the audio. There is also a dog whining in the background. The child also speaks somewhat softly and mumbles words, making them hard to hear at times.
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_d0sd8ez8hxweRUEB02Dj_1742253312.wav	"['Pax the fox pranced to the edge of the woods.', 'He saw a badge on the ground and scratched an itch on his nose.', '""What a strange badge!"" he thought.', 'As Pax nudged it, a badge of honor emerged, revealing a hidden message.', ' The badge said, ""Catch your dreams!"" Pax smiled and dashed off, feeling inspired. ', 'At the end of the day, Pax perched on a patch of grass. ', 'As the sun set, he pledged to always chase his dreams.']"	"{""text"":[""Poor audio quality"",""Sentence 4 and Story is not finished""]}"
uid_eQ9VyOzVOCQWR7uTGBGzvfh3rUJ2_sid_i8ZL8hdudVu5SxNk90X4_1743022443.wav	['In a soft nest, an egg lay on hot sand.', 'Inside, a small dragon had a nap.', 'The shell had a crack.', 'The dragon did not rush.', 'It had fun in the egg.', 'A soft tap and then, with a big push, it was out.', 'The baby dragon gave a big yawn.', 'The sun was hot, and the sand was soft.', 'It saw a red bug hop by.', 'The dragon gave a big, glad laugh.', 'It felt the wind and the sun.', 'The baby dragon had popped out at last!', 'The egg was now its past.']	"{""text"":[""Child connected two sentences with the word of: A soft tap and then, with a big push, it was out [of]  The baby dragon gave a big yawn"",""Child connected two sentences with the word \""and\"": The baby dragon gave a big yawn [and] The sun was hot, and the sand was soft"",""Child connected two sentences with the word \""and\"":  The sun was hot, and the sand was soft [and]  It saw a red bug hop by [and] "",""Child connected two sentences with the word \""and\"": It felt the wind and the sun. [and]  The baby dragon had popped out at last"",""I included the conjunction where it was easiest and best to split the sentences, because they were very fast and connected run ons.""]}"
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_LUuTijhm7jsKH4nsoD5d_1741133671.wav	"['Timmy loved Dum Dums.', 'He thought they were the best candy ever.', 'One sunny day, Timmy found a huge jar of Dum Dums in the corner of his room.', 'He was happier than ever.', 'Timmy wanted to share the Dum Dums with his friends.', 'He called them over and they gathered around the colorful jar.', 'Each friend took a Dum Dum and smiled.', '""These are the tastiest treats!"", said Sarah.', 'The friends played games to see who could finish their Dum Dum faster.', 'It was the funniest day ever.', 'They laughed and played until the sun began to set.', 'Soon, it was time for the friends to go home.', 'Timmy waved goodbye and promised, ""Next time, I\'ll have even more Dum Dums!""', 'Timmy was tired but proud.', 'He felt like the best friend ever because he shared his favorite treats.', 'As he drifted off to sleep, he dreamed of sweet, colorful Dum Dums and fun days with his friends.', 'The end.']"	
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav	"['Once upon a time, in a land not so far, lived the tallest dragon you ever saw.', 'His name was Ferdo, and he loved the big blue sky.', ""Ferdo's best friend was Mertle, the cleverest bird in all the land."", 'One day, Ferdo had a thought.', '""What if we could soar even higher?"" he wondered.', 'Mertle chirped with glee, ""I have the most amazing plan!""', ""The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail."", 'With a quick nod and a flap of wings, the mission had begun.', 'Ferdo and Mertle worked together.', 'They found the largest, brightest balloons ever seen.', 'They bounced and tugged, full of air, ready to share.', 'Ferdo wiggled as each balloon was tied snugly to his tail, feeling lighter and lighter.', 'Soon, they were floating above the trees.', '""This is the greatest of days!"" Ferdo cheered.', 'Below, many creatures gasped in wonder as they saw the soaring dragon on balloons.', 'The world looked so tiny from up there!', 'In the end, Ferdo and Mertle drifted gently back to their nest.', 'They giggled over their adventure and planned to share their tale.', 'The cleverest bird and the tallest dragon knew that together, they would always find the best ways to fly high.', 'And so, Ferdo and Mertle became the happiest friends, soaring gently in skies that were their own.']"	M: Lots of background noise in Sentence 11, like doors closing and opening and things being moved around
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_P6kAd6A5SfFBLSW9pJpN_1741135137.wav	"['Once upon a time in a cozy cottage, lived a diaper baby named Pete.', 'Pete was the smallest in the whole house.', 'His favorite toy was a tiny teddy bear.', 'One sunny morning, Pete looked around and smiled, thinking, ""Today might be the best day ever!""', 'Pete crawled around, noticing his diaper was softer than a pillow.', 'He thought it was the silkiest diaper in the whole wide world.', 'As he played, his giggling echoed through the halls, louder than any other noise.', 'His big sister, Sally, came by and said, ""Pete, you are the funniest little guy!""', 'At lunch, Pete made a mess, as usual.', 'His mom laughed and said, ""You are certainly the messiest eater, Pete!""', 'But Pete just grinned with a mouthful of peas.', 'By the end of the day, Pete was the sleepiest baby ever.', 'He snuggled into his crib, holding his little teddy tightly.', 'His mom whispered, ""Goodnight, my sweetest diaper baby,"" as Pete drifted into the happiest dreams.', 'And indeed, it was the best day ever for little Pete, the diaper baby.']"	whispered about half way through the audio, then got closer to the microphone and began to speak at a normal volume
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_RBMprRllkH5xVJqqGogv_1741298204.wav	"['Bluey and Bingo were playing happily in their backyard.', 'They loved their lively garden full of flowers and butterflies.', 'One sunny day, they decided to build a tiny castle made of sand.', 'Bluey smiled widely as Bingo dug steadily with his spade.', '""Let\'s make it really tall!"" Bluey suggested cheerfully.', 'As they worked busily, they chatted about funny stories and future adventures.', 'Soon, the castle stood proudly, decorated with shiny pebbles and colorful shells.', 'Suddenly, a gentle breeze blew softly, and the castle swayed slightly.', 'The pebbles rolled off, and Bluey and Bingo laughed joyfully at their wobbly creation.', 'At sunset, they gazed longingly at their sandy masterpiece.', 'Tired but content, they decided to leave the castle there to enjoy tomorrow.', 'Bluey and Bingo walked slowly back to their house, dreaming of more playful days.']"	"Sentence segmentation error. ""'Let's make it really tall!'"" and ""Bluey suggested cheerfully."" should be a single sentence (i.e., ""'Let's make it really tall!' Bluey suggested cheerfully."")"
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_WmRXbqI5CWDvZvwjQQzO_1741134602.wav	"['Once upon a time, in the bustling city of Foodtopia, lived a lovely pair, Pizza and Hot Dog.', 'Pizza, with her gooey cheese and tangy sauce, was known as the cheesiest delight around.', 'Her crust was the perfect combination of soft and crispy.', 'Hot Dog, on the other hand, boasted the tastiest toppings and the juiciest bun.', 'One sunny day, a competition was announced to find out who was the fastest food in Foodtopia.', 'Pizza and Hot Dog, eager to impress each other, decided to join.', 'The race began, and initially, Pizza zoomed ahead, her toppings dancing with every move.', 'But, as the race progressed, Hot Dog picked up speed, becoming even speedier.', ""Despite their earnest efforts to win, both Pizza and Hot Dog ended up crossing the finish line together, hand in hand, creating the closest tie in Foodtopia's history."", 'As they panted with effort, they realized something far better than winning—a shared adventure and newfound love.', 'From that day forward, Pizza and Hot Dog were known as the perfect pair, the best duo in Foodtopia.', 'Their story was celebrated, reminding everyone that sometimes, the sweetest win is sharing life with the one you love the most.']"	"{""text"":[""M: At the beginning of the audio, the story is whispered\/murmured. However, the child speaks at a regular volume around Sentence 2. However, the child occasionally goes back to whispering\/murmuring, such as in Sentence 4."",""M: During Sentence 8 (\""But, as the race progressed, Hot Dog picked up speed, becoming even speedier.\"") the child pauses after the word 'becoming' for a long time. Then, they repeat the intended sentence before this one (\""The race began, and initially, Pizza zoomed ahead, her toppings dancing with every move\""). After that, in Sentence 10, the intended sentence (\""But, as the race progressed, Hot Dog picked up speed, becoming even speedier\"") is repeated and completed.""]}"
uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_jGy3WfcxdVQLXa94QWkg_1741212613.wav	"['Once upon a time, there was a little girl named Lily.', 'She was excitedly planning her birthday party.', 'Her favorite fruit was watermelon, so she wanted to have a watermelon-themed birthday party.', ""As the day of the party came closer, Lily's mom helped her set up decorations."", 'Bright green and pink balloons were hung happily around the yard.', 'On the table, there were watermelon-shaped plates and cups.', 'Lily carefully put some watermelon slices on each plate for her friends.', 'Finally, the big day arrived.', ""Lily's friends, Lucy and Tommy, came early to help her get ready."", 'They laughed loudly as they blew up more balloons.', 'When the other friends began to arrive, the yard was filled with giggles and chatter.', 'The games began quickly.', ""First, they played a game of 'Pin the Seed on the Watermelon.'"", 'Everyone took turns trying to place the paper seeds, laughing as they wore their blindfolds clumsily.', 'Next, they played musical chairs, dancing freely until the music stopped.', 'Later, it was time for watermelon cake.', ""Lily's mom brought out a cake shaped just like a giant watermelon."", 'Everyone sang the birthday song cheerfully, and Lily made a big wish before blowing out the candles.', 'As the sun began to set, Lily and her friends sat quietly on the grass, watching the sky turn shades of pink and orange.', 'They talked about their favorite part of the day.', 'Lucy loved the watermelon cake, while Tommy enjoyed playing the games.', 'As the party came to an end, Lily thanked her friends for coming.', 'They hugged tightly, promising to play together soon.', ""The watermelon birthday party was a wonderful success, and Lily went to bed that night with a big smile on her face, dreaming about all the fun she'd had with her friends.""]"	
